timestamp,Affordable / Affordability,Biden,Congress / Congressional,DHS / Homeland,Election,Epic Fury,FBI,Home / Housing,Hormuz,ID / Identification,Illegal Alien,Iran,Navy,Nuclear,Save Act / Save America Act,Terrorist / Narcoterrorist,Border,Canada / Canadian,China,Credit,Crypto / Bitcoin,Epstein,Healthcare,Hezbollah,ICE / National Guard,Israel,Kristi / Noem,Radical Left,Schumer,Shutdown / Shut Down,Stock Market,Stupid Question,Supreme Court,Tariff,Tomahawk,Ukraine,World Cup
2026-03-10T05:17:00Z,60.00,64.00,76.00,,40.00,85.00,42.93,63.00,73.55,,57.00,97.00,,80.07,,84.04,56.41,,54.00,28.00,8.00,13.00,20.33,,57.00,86.00,,19.00,,56.00,21.00,5.65,34.00,54.00,,44.41,10.00
2026-03-10T05:18:00Z,60.00,64.00,76.00,,40.00,85.00,42.93,63.00,73.55,,57.00,97.00,,80.07,,84.04,56.41,,54.00,28.00,8.00,13.00,20.33,,51.55,86.00,,19.00,,56.00,21.00,5.65,34.00,54.00,,44.41,10.00
2026-03-10T05:19:00Z,60.00,64.00,76.00,,40.00,85.00,42.93,63.00,73.55,,57.00,97.00,,80.07,,84.04,56.41,,54.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,54.00,,44.41,10.00
2026-03-10T05:20:00Z,60.00,64.00,76.00,,40.00,85.00,42.93,63.00,73.55,,57.00,97.00,,80.07,,84.04,56.41,,45.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,54.00,,44.41,10.00
2026-03-10T05:22:00Z,56.00,64.00,76.00,,40.00,85.00,42.93,63.00,73.55,,57.00,97.00,,80.07,,84.04,56.41,,45.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,50.04,,44.41,10.00
2026-03-10T05:23:00Z,56.00,64.00,76.00,,40.00,85.00,42.93,63.00,73.55,,57.00,97.00,,84.00,,84.04,56.41,,45.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,50.04,,44.41,10.00
2026-03-10T05:24:00Z,56.00,64.00,76.00,,32.00,85.00,42.93,63.00,73.55,,57.00,97.00,,84.00,,84.04,56.41,,45.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,50.04,,44.41,10.00
2026-03-10T05:31:00Z,56.00,64.00,76.00,,32.00,85.00,42.93,65.96,73.55,,57.00,97.00,,84.00,,84.04,56.41,,45.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,50.04,,44.41,10.00
2026-03-10T05:33:00Z,56.00,64.00,76.00,,32.00,85.00,42.93,65.96,73.55,,57.00,97.00,,84.00,,84.04,56.41,,45.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,50.04,,44.41,10.00
2026-03-10T05:34:00Z,56.00,64.00,76.00,,32.00,85.00,42.93,65.96,69.28,,59.85,97.00,,84.00,,84.04,56.41,,45.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,50.04,,44.41,10.00
2026-03-10T05:36:00Z,56.00,64.00,76.00,,32.00,85.00,42.93,65.96,69.28,,59.85,97.00,,84.00,,84.04,56.41,,44.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,21.00,5.65,34.00,50.04,,44.41,10.00
2026-03-10T05:44:00Z,56.00,64.00,76.00,,32.00,85.00,42.93,65.96,69.28,,59.85,97.00,,84.00,,84.04,56.41,,44.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.49,5.65,34.00,50.04,,44.41,10.00
2026-03-10T05:46:00Z,56.00,64.00,76.00,,32.00,85.00,42.93,65.96,69.28,,59.85,97.00,,84.00,,84.04,56.41,,44.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.49,5.96,34.00,50.04,,44.41,10.00
2026-03-10T05:47:00Z,56.00,64.00,76.00,,37.00,85.00,42.93,65.96,69.28,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.49,5.96,34.00,50.04,,44.41,10.00
2026-03-10T05:48:00Z,56.00,64.00,76.00,,37.00,85.00,42.93,65.96,69.28,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T05:52:00Z,56.00,64.00,76.00,,37.00,85.00,42.93,65.96,69.28,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T05:53:00Z,56.00,64.00,76.00,,37.00,85.00,42.93,65.96,71.89,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T05:57:00Z,56.00,64.00,76.00,,37.00,85.00,42.93,65.96,71.89,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:02:00Z,56.00,66.66,76.00,,37.00,85.00,42.93,65.96,71.89,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:04:00Z,56.00,66.66,76.00,,37.00,83.00,42.93,65.96,71.89,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:05:00Z,56.00,66.66,76.00,,37.00,83.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,20.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:21:00Z,56.00,66.66,76.00,,37.00,83.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,86.00,,19.00,,56.00,22.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:28:00Z,56.00,66.66,76.00,,37.00,83.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,84.00,,19.00,,56.00,22.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:29:00Z,56.00,66.66,76.00,,37.00,81.30,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,85.00,,19.00,,56.00,22.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:40:00Z,56.00,66.66,76.00,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,85.00,,19.00,,56.00,22.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:43:00Z,56.00,66.66,76.00,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,85.00,,19.00,,54.00,22.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:44:00Z,56.00,65.00,76.00,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,84.00,,19.00,,54.00,22.00,5.96,29.00,50.04,,44.41,10.00
2026-03-10T06:48:00Z,56.00,65.00,76.00,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,84.00,,19.00,,54.00,22.00,6.00,29.00,50.04,,44.41,10.00
2026-03-10T06:51:00Z,56.00,65.00,76.00,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,84.00,,19.00,,54.00,22.00,6.00,29.00,50.04,,44.41,10.00
2026-03-10T06:54:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,84.00,,19.00,,54.00,22.00,6.00,29.00,50.04,,44.41,10.00
2026-03-10T06:57:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,42.00,28.00,8.00,13.00,20.33,,54.00,84.00,,19.00,,54.00,22.00,6.00,29.00,50.04,,44.41,10.00
2026-03-10T07:20:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,28.00,8.00,13.00,20.33,,54.00,84.00,,19.00,,54.00,22.00,6.00,29.00,50.04,,44.41,10.00
2026-03-10T07:24:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,28.00,8.00,13.00,20.33,,50.17,84.00,,19.00,,54.00,22.00,6.00,29.00,50.04,,44.41,14.00
2026-03-10T07:25:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,28.00,8.00,13.00,20.00,,50.17,84.00,,19.00,,54.00,22.00,6.00,29.00,50.04,,44.41,14.00
2026-03-10T07:26:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,28.00,8.00,13.00,20.00,,50.17,84.00,,19.00,,56.00,22.00,6.00,29.00,50.04,,44.41,14.00
2026-03-10T07:31:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,28.00,8.00,13.00,20.00,,50.17,84.00,,19.00,,56.00,22.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T07:39:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,28.00,8.00,13.00,20.00,,50.17,84.00,,19.00,,56.00,22.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T07:40:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,28.00,8.00,13.00,20.00,,50.17,84.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T07:47:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,28.00,8.00,13.00,20.00,,50.17,84.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T07:55:00Z,56.00,65.00,82.76,,37.00,82.00,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T07:56:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.69,,59.85,97.00,,84.00,,84.04,56.41,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T07:58:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,59.85,97.00,,84.00,,84.04,56.41,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:06:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,59.85,97.00,,84.00,,84.04,56.41,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:10:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,59.85,97.00,,84.00,,84.04,56.41,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:13:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,59.85,97.00,,84.00,,84.04,56.41,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:19:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,84.00,,84.04,56.00,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:20:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,84.00,,84.04,56.00,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:21:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,56.00,,39.52,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:38:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,56.00,,40.00,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:47:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,56.00,,40.00,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T08:52:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,56.00,,40.00,29.00,8.00,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T09:02:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,56.00,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T09:35:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.04,,48.00,14.00
2026-03-10T09:37:00Z,56.00,65.00,82.76,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T09:52:00Z,56.00,65.00,75.57,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,19.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T10:31:00Z,56.00,65.00,75.57,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T10:32:00Z,56.00,65.00,75.57,,37.00,82.51,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T10:33:00Z,56.00,65.00,75.57,,37.00,81.00,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T10:35:00Z,56.00,65.00,75.57,,37.00,81.00,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T10:36:00Z,56.00,65.00,75.57,,37.00,81.00,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T10:42:00Z,56.00,65.00,75.57,,37.00,81.00,42.93,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T10:52:00Z,56.00,65.00,75.57,,37.00,81.00,36.16,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,7.95,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T11:01:00Z,56.00,65.00,75.57,,37.00,81.00,36.16,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,9.00,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T11:07:00Z,56.00,65.00,75.57,,37.00,81.00,36.16,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,9.00,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,50.92,,48.00,14.00
2026-03-10T11:08:00Z,56.00,65.00,75.57,,37.00,81.00,36.16,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,9.00,13.00,20.00,,50.17,86.00,,18.00,,56.00,21.00,6.00,29.00,45.20,,48.00,14.00
2026-03-10T11:09:00Z,52.18,63.85,75.57,,31.00,83.00,36.16,65.96,71.00,,60.00,97.00,,80.14,,84.04,60.42,,40.00,29.00,9.00,13.00,20.00,,50.17,86.00,,18.00,,54.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T11:10:00Z,52.18,63.85,75.57,,31.00,83.00,46.36,65.96,71.00,,60.00,97.00,,84.00,,88.90,60.42,,40.00,29.00,9.00,13.00,20.00,,50.17,86.00,,18.00,,54.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T11:11:00Z,52.18,63.85,75.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,39.00,29.00,9.00,13.00,20.00,,50.17,86.00,,18.00,,54.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T11:12:00Z,52.18,63.85,75.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,39.00,29.00,9.00,13.00,20.00,,50.17,84.00,,18.00,,54.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T11:30:00Z,52.00,63.85,75.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,39.00,29.00,9.00,13.00,20.00,,50.17,84.00,,18.00,,54.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T11:32:00Z,52.00,63.85,75.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,40.00,29.00,9.00,13.00,20.00,,50.17,84.00,,18.00,,54.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T11:34:00Z,52.00,63.85,75.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,40.00,29.00,9.00,13.00,20.00,,50.17,85.00,,18.00,,54.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T11:35:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,40.00,29.00,9.00,13.00,20.00,,50.17,85.00,,18.00,,56.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T11:46:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,40.00,29.00,9.00,13.00,20.00,,48.00,85.00,,18.00,,56.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T12:06:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,40.00,29.00,9.00,13.00,20.00,,48.00,85.00,,16.20,,56.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T12:07:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,60.42,,40.00,29.00,9.00,13.00,20.00,,48.00,85.00,,16.20,,56.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T12:11:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,57.00,,40.00,29.00,9.00,13.00,20.00,,48.00,85.00,,16.20,,56.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T12:13:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,57.00,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.00,21.00,6.00,29.00,45.20,,44.41,14.00
2026-03-10T12:24:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,71.00,,60.00,97.00,,84.00,,88.90,57.00,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.00,21.00,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:32:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,97.00,,84.00,,88.90,57.00,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.00,21.00,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:33:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,97.00,,84.00,,88.90,57.00,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.00,21.00,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:34:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,97.00,,84.00,,88.90,57.00,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.00,21.00,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:35:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,97.00,,84.00,,88.90,57.00,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.97,21.00,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:36:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,97.00,,84.00,,88.90,59.62,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.97,21.00,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:37:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,97.00,,84.00,,88.90,59.62,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.97,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:38:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,97.00,,84.00,,88.90,59.62,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.97,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:40:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,98.00,,84.00,,88.90,59.62,,40.00,29.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.97,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:41:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,98.00,,84.00,,88.90,59.62,,40.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.97,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:42:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,98.00,,84.00,,88.90,59.62,,40.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.20,,56.97,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:45:00Z,52.00,63.85,78.00,,31.00,83.00,46.36,64.32,69.00,,60.00,98.00,,84.00,,88.90,59.62,,40.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.00,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:46:00Z,52.00,63.85,78.00,,31.00,83.00,45.00,64.32,69.00,,60.00,98.00,,84.00,,88.90,59.62,,40.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.00,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:48:00Z,52.00,63.85,78.00,,31.00,83.00,45.00,64.32,69.00,,60.00,98.00,,84.00,,88.90,59.62,,40.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:52:00Z,52.00,63.85,78.00,,31.00,83.00,45.00,64.32,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:53:00Z,52.00,63.85,78.00,,31.00,83.00,45.00,66.00,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:55:00Z,52.00,63.85,78.00,,31.00,83.00,45.00,66.00,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:58:00Z,52.00,63.85,78.00,,31.00,83.00,45.00,66.00,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,49.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T12:59:00Z,52.00,63.85,78.00,,31.00,83.00,45.00,66.00,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,49.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T13:03:00Z,52.00,63.85,78.00,,31.00,83.00,45.00,66.00,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,49.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T13:04:00Z,52.00,63.85,78.00,,33.00,83.00,45.00,66.00,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,49.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T13:06:00Z,52.00,63.85,78.00,,33.00,83.00,45.00,66.00,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,49.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
2026-03-10T13:07:00Z,52.00,63.85,78.00,,33.42,83.00,45.00,66.00,69.00,,60.00,98.00,,84.00,,88.90,59.62,,44.00,28.00,9.00,13.00,20.00,,48.00,83.00,,16.82,,58.00,13.25,6.00,29.00,45.00,,44.41,14.00
